geoid,2018, total_count, total_count (/10K pop), total_tested, total_Confirmed (%), race_White_count, race_White_tested, race_White_Confirmed (%), race_Black_count, race_Black_tested, race_Black_Confirmed (%), race_Asian_count, race_Asian_tested, race_Asian_Confirmed (%), race_Hispanic_count, race_Hispanic_tested, race_Hispanic_Confirmed (%), race_NH/PI*_count, race_NH/PI*_tested, race_NH/PI*_Confirmed (%), race_AI/AN**_count, race_AI/AN**_tested, race_AI/AN**_Confirmed (%), race_unkown_count, race_unkown_tested, race_unkown_Confirmed (%), race_other_count, race_other_tested, race_other_Confirmed (%), age_Unknown_count, age_Unknown_tested, age_Unknown_Confirmed (%), age_<20_count, age_<20_tested, age_<20_Confirmed (%), age_20-29_count, age_20-29_tested, age_20-29_Confirmed (%), age_30-39_count, age_30-39_tested, age_30-39_Confirmed (%), age_40-49_count, age_40-49_tested, age_40-49_Confirmed (%), age_50-59_count, age_50-59_tested, age_50-59_Confirmed (%), age_60-69_count, age_60-69_tested, age_60-69_Confirmed (%), age_70-79_count, age_70-79_tested, age_70-79_Confirmed (%), age_80+_count, age_80+_tested, age_80+_Confirmed (%), gender_male_count, gender_male_tested, gender_male_Confirmed (%), gender_female_count, gender_female_tested, gender_female_Confirmed (%), gender_unkown_count, gender_unkown_tested, gender_unkown_Confirmed (%)
60960,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
60961,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
60962,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
60963,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
60964,1,43,84.81,681,6.31,18,412,4.37,13,87,14.94,0,0,0.0,6,24,25.0,0,0,0.0,0,0,0.0,0,138,0.0,0,19,0.0,0,0,0.0,0,46,0.0,0,68,0.0,7,83,8.43,0,104,0.0,10,114,8.77,8,128,6.25,0,96,0.0,0,42,0.0,19,294,6.46,24,381,6.3,0,6,0.0
60966,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
60968,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
60969,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
60970,1,22,31.66,807,2.73,21,594,3.54,0,9,0.0,0,0,0.0,0,19,0.0,0,0,0.0,0,0,0.0,0,168,0.0,0,16,0.0,0,0,0.0,0,52,0.0,0,88,0.0,0,92,0.0,0,95,0.0,0,129,0.0,0,130,0.0,0,101,0.0,0,120,0.0,9,340,2.65,12,458,2.62,0,9,0.0
60973,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
60974,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61001,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61006,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61007,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61008,1,500,145.81,4483,11.15,153,1127,13.58,10,41,24.39,0,9,0.0,310,418,74.16,0,0,0.0,0,0,0.0,7,2848,0.25,14,39,35.9,0,8,0.0,57,480,11.88,81,787,10.29,84,632,13.29,86,659,13.05,76,615,12.36,51,482,10.58,26,336,7.74,39,484,8.06,236,1679,14.06,260,2536,10.25,0,268,0.0
61010,2,31,39.72,982,3.16,16,215,7.44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,15,758,1.98,0,6,0.0,0,0,0.0,0,99,0.0,7,143,4.9,0,157,0.0,0,122,0.0,0,134,0.0,0,99,0.0,0,99,0.0,0,128,0.0,16,262,6.11,14,284,4.93,0,436,0.0
61011,2,12,51.59,216,5.56,10,68,14.71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,144,0.0,0,0,0.0,0,0,0.0,0,17,0.0,0,30,0.0,0,21,0.0,0,24,0.0,0,33,0.0,0,38,0.0,0,41,0.0,0,12,0.0,7,102,6.86,0,105,0.0,0,9,0.0
61012,1,25,102.8,206,12.14,9,58,15.52,0,0,0.0,0,0,0.0,14,43,32.56,0,0,0.0,0,0,0.0,0,101,0.0,0,0,0.0,0,0,0.0,0,37,0.0,10,43,23.26,0,36,0.0,6,36,16.67,0,28,0.0,0,9,0.0,0,16,0.0,0,0,0.0,13,92,14.13,12,109,11.01,0,0,0.0
61013,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61014,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61015,2,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61016,2,50,100.77,547,9.14,23,167,13.77,0,8,0.0,0,0,0.0,16,23,69.57,0,0,0.0,0,0,0.0,0,340,0.0,0,0,0.0,0,0,0.0,0,40,0.0,6,66,9.09,8,60,13.33,14,82,17.07,9,107,8.41,0,93,0.0,0,66,0.0,0,32,0.0,18,214,8.41,32,271,11.81,0,62,0.0
61018,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61019,4,16,49.32,306,5.23,6,179,3.35,0,0,0.0,0,0,0.0,0,8,0.0,0,0,0.0,0,0,0.0,9,114,7.89,0,0,0.0,0,0,0.0,0,41,0.0,0,31,0.0,0,33,0.0,0,37,0.0,0,58,0.0,0,40,0.0,0,45,0.0,0,20,0.0,7,101,6.93,9,192,4.69,0,13,0.0
61020,2,18,57.49,274,6.57,0,80,0.0,0,0,0.0,0,0,0.0,0,7,0.0,0,0,0.0,0,0,0.0,12,186,6.45,0,0,0.0,0,0,0.0,0,28,0.0,0,44,0.0,0,44,0.0,7,63,11.11,6,54,11.11,0,35,0.0,0,0,0.0,0,0,0.0,6,100,6.0,12,162,7.41,0,12,0.0
61021,1,98,42.55,2028,4.83,57,399,14.29,0,10,0.0,0,0,0.0,0,30,0.0,0,0,0.0,0,0,0.0,34,1571,2.16,0,16,0.0,0,0,0.0,10,158,6.33,17,290,5.86,11,276,3.99,20,300,6.67,19,309,6.15,17,358,4.75,0,159,0.0,0,178,0.0,71,858,8.28,26,1146,2.27,0,24,0.0
61024,1,8,31.57,343,2.33,8,240,3.33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,95,0.0,0,0,0.0,0,0,0.0,0,51,0.0,0,50,0.0,0,26,0.0,0,29,0.0,0,50,0.0,0,62,0.0,0,33,0.0,0,42,0.0,0,123,0.0,6,202,2.97,0,18,0.0
61025,1,8,17.22,290,2.76,0,100,0.0,0,0,0.0,0,0,0.0,0,7,0.0,0,0,0.0,0,0,0.0,6,181,3.31,0,0,0.0,0,0,0.0,0,30,0.0,0,32,0.0,0,21,0.0,0,42,0.0,0,49,0.0,0,41,0.0,0,37,0.0,0,38,0.0,6,96,6.25,0,151,0.0,0,43,0.0
61028,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61030,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61031,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61032,1,242,80.95,4270,5.67,46,1192,3.86,24,169,14.2,0,8,0.0,53,115,46.09,0,0,0.0,0,0,0.0,115,2751,4.18,0,34,0.0,0,11,0.0,24,309,7.77,53,518,10.23,49,599,8.18,34,400,8.5,39,633,6.16,24,600,4.0,11,417,2.64,8,783,1.02,112,1417,7.9,107,2472,4.33,23,381,6.04
61036,4,23,34.74,924,2.49,7,294,2.38,0,0,0.0,0,0,0.0,0,8,0.0,0,0,0.0,0,0,0.0,13,616,2.11,0,0,0.0,0,0,0.0,0,45,0.0,6,91,6.59,0,83,0.0,0,79,0.0,0,116,0.0,0,187,0.0,0,185,0.0,0,133,0.0,12,325,3.69,10,521,1.92,0,78,0.0
61037,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61038,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61039,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61041,4,6,62.57,90,6.67,6,24,25.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,64,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,0.0,0,7,0.0,0,15,0.0,0,25,0.0,0,19,0.0,0,7,0.0,0,36,0.0,0,53,0.0,0,0,0.0
61042,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61043,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61044,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61046,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61047,4,6,32.63,121,4.96,0,41,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,74,0.0,0,0,0.0,0,0,0.0,0,12,0.0,0,11,0.0,0,10,0.0,0,18,0.0,0,22,0.0,0,33,0.0,0,12,0.0,0,0,0.0,0,60,0.0,0,51,0.0,0,10,0.0
61048,4,6,15.48,258,2.33,0,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,144,0.0,0,0,0.0,0,0,0.0,0,22,0.0,0,38,0.0,0,40,0.0,0,28,0.0,0,45,0.0,0,39,0.0,0,25,0.0,0,21,0.0,0,99,0.0,0,143,0.0,0,16,0.0
61049,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61050,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61051,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61052,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61053,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61054,1,16,43.55,307,5.21,6,67,8.96,0,0,0.0,0,0,0.0,0,6,0.0,0,0,0.0,0,0,0.0,10,232,4.31,0,0,0.0,0,0,0.0,0,18,0.0,0,38,0.0,0,55,0.0,0,53,0.0,0,55,0.0,0,38,0.0,0,32,0.0,0,18,0.0,8,134,5.97,8,162,4.94,0,11,0.0
61057,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61059,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61060,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61061,4,20,31.34,554,3.61,10,182,5.49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,10,361,2.77,0,0,0.0,0,0,0.0,0,51,0.0,6,87,6.9,0,65,0.0,0,65,0.0,0,86,0.0,0,70,0.0,0,67,0.0,0,62,0.0,8,230,3.48,12,294,4.08,0,30,0.0
61062,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61063,1,11,25.82,356,3.09,9,187,4.81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,161,0.0,0,0,0.0,0,0,0.0,0,50,0.0,0,42,0.0,0,54,0.0,0,41,0.0,0,73,0.0,0,66,0.0,0,16,0.0,0,14,0.0,6,146,4.11,0,183,0.0,0,27,0.0
61064,1,14,38.46,212,6.6,0,63,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,8,148,5.41,0,0,0.0,0,0,0.0,0,13,0.0,0,38,0.0,0,33,0.0,0,24,0.0,0,26,0.0,0,50,0.0,0,21,0.0,0,6,0.0,0,76,0.0,9,134,6.72,0,0,0.0
61065,2,81,78.19,1001,8.09,35,296,11.82,0,12,0.0,0,0,0.0,38,56,67.86,0,0,0.0,0,0,0.0,0,622,0.0,0,11,0.0,0,0,0.0,11,114,9.65,18,140,12.86,10,137,7.3,23,223,10.31,12,194,6.19,0,126,0.0,0,47,0.0,0,20,0.0,39,434,8.99,42,539,7.79,0,28,0.0
61067,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61068,1,167,116.87,1724,9.69,17,325,5.23,0,8,0.0,0,0,0.0,63,106,59.43,0,0,0.0,0,0,0.0,86,1264,6.8,0,19,0.0,0,0,0.0,17,148,11.49,34,307,11.07,36,269,13.38,29,262,11.07,31,313,9.9,16,220,7.27,0,101,0.0,0,103,0.0,75,708,10.59,85,903,9.41,7,113,6.19
61070,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61071,1,47,33.58,639,7.36,27,267,10.11,0,0,0.0,0,0,0.0,15,66,22.73,0,0,0.0,0,0,0.0,0,298,0.0,0,0,0.0,0,0,0.0,0,55,0.0,0,108,0.0,6,93,6.45,0,79,0.0,13,125,10.4,11,109,10.09,0,52,0.0,0,18,0.0,24,232,10.34,23,375,6.13,0,32,0.0
61072,2,46,39.78,928,4.96,31,346,8.96,0,11,0.0,0,0,0.0,6,15,40.0,0,0,0.0,0,0,0.0,0,550,0.0,0,0,0.0,0,0,0.0,9,130,6.92,11,127,8.66,0,130,0.0,10,160,6.25,0,140,0.0,0,130,0.0,0,82,0.0,0,29,0.0,22,358,6.15,24,547,4.39,0,23,0.0
61073,2,92,48.0,1722,5.34,55,606,9.08,0,11,0.0,0,6,0.0,15,34,44.12,0,0,0.0,0,0,0.0,16,1056,1.52,0,7,0.0,0,0,0.0,13,217,5.99,17,242,7.02,11,231,4.76,18,274,6.57,18,280,6.43,9,208,4.33,0,147,0.0,0,121,0.0,50,781,6.4,42,882,4.76,0,59,0.0
61074,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61075,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61078,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61079,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61080,1,62,59.39,774,8.01,20,211,9.48,0,6,0.0,0,0,0.0,22,47,46.81,0,0,0.0,0,0,0.0,12,496,2.42,0,7,0.0,0,0,0.0,0,102,0.0,11,110,10.0,12,133,9.02,14,143,9.79,12,139,8.63,6,86,6.98,0,31,0.0,0,30,0.0,26,339,7.67,36,403,8.93,0,32,0.0
61081,1,97,45.91,1174,8.26,57,607,9.39,0,9,0.0,0,0,0.0,28,95,29.47,0,0,0.0,0,0,0.0,6,449,1.34,0,10,0.0,0,0,0.0,7,87,8.05,14,151,9.27,12,176,6.82,10,140,7.14,16,184,8.7,10,170,5.88,0,106,0.0,25,160,15.62,39,462,8.44,56,658,8.51,0,54,0.0
61084,1,12,38.9,192,6.25,0,80,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,109,5.5,0,0,0.0,0,0,0.0,0,15,0.0,0,26,0.0,0,35,0.0,0,29,0.0,0,32,0.0,0,40,0.0,0,9,0.0,0,6,0.0,0,88,0.0,7,99,7.07,0,0,0.0
61085,1,8,22.04,228,3.51,0,66,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,157,0.0,0,0,0.0,0,0,0.0,0,16,0.0,0,20,0.0,0,26,0.0,0,36,0.0,0,30,0.0,0,44,0.0,0,29,0.0,0,27,0.0,0,92,0.0,0,120,0.0,0,16,0.0
61087,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61088,2,13,21.48,523,2.49,11,250,4.4,0,0,0.0,0,0,0.0,0,6,0.0,0,0,0.0,0,0,0.0,0,259,0.0,0,0,0.0,0,0,0.0,0,59,0.0,0,52,0.0,0,58,0.0,0,59,0.0,0,122,0.0,0,86,0.0,0,45,0.0,0,42,0.0,6,205,2.93,7,269,2.6,0,49,0.0
61089,4,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
61101,0,348,178.04,3363,10.35,57,664,8.58,149,337,44.21,0,7,0.0,99,277,35.74,0,0,0.0,0,0,0.0,32,2038,1.57,9,38,23.68,0,0,0.0,67,412,16.26,77,540,14.26,51,485,10.52,62,515,12.04,49,540,9.07,21,415,5.06,14,288,4.86,7,167,4.19,155,1213,12.78,189,1750,10.8,0,400,0.0
